,Data,TMAX,TMIN,PRCP
9987,199601,-9999,-9999,0
9988,199602,-9999,-9999,0
9989,199603,301,146,0
9990,199604,-9999,126,0
9991,199605,-9999,-9999,0
9992,199606,-9999,-9999,0
9993,199607,-9999,-9999,0
9994,199608,-9999,-9999,0
9995,199609,-9999,130,0
9996,199610,-9999,144,0
9997,199611,-9999,-9999,86
9998,199612,234,-9999,0
9999,199701,-9999,136,0
10000,199702,-9999,117,0
10001,199703,297,162,0
10002,199704,-9999,-9999,0
10003,199705,-9999,156,0
10004,199706,-9999,118,0
10005,199707,-9999,80,169
10006,199708,-9999,-9999,228
10007,199709,-9999,112,11
10008,199710,-9999,-9999,0
10009,199711,-9999,-9999,0
10010,199712,-9999,-9999,0
10011,199801,-9999,-9999,0
10012,199802,-9999,-9999,0
10013,199803,-9999,-9999,0
10014,199804,364,-9999,0
10015,199805,-9999,-9999,0
10016,199806,-9999,110,0
10017,199807,-9999,-9999,0
10018,199909,-9999,-9999,0
10019,199910,260,152,148
10020,199911,-9999,-9999,34
10021,199912,-9999,-9999,0
10022,200001,-9999,-9999,0
10023,200002,-9999,-9999,0
10024,200003,-9999,-9999,0
10025,200004,321,-9999,0
10026,200005,-9999,-9999,0
10027,200006,-9999,-9999,0
10028,200007,-9999,-9999,0
10029,200008,-9999,-9999,0
10030,200009,286,-9999,0
10031,200010,-9999,-9999,0
10032,200011,-9999,179,0
10033,200012,255,-9999,0
10034,200101,263,-9999,0
10035,200102,-9999,-9999,0
10036,200103,315,-9999,0
10037,200104,315,142,0
10038,200105,350,-9999,0
10039,200106,-9999,-9999,0
10040,200107,-9999,-9999,0
10041,200108,294,-9999,0
10042,200109,-9999,-9999,0
10043,200110,-9999,140,0
10044,200111,273,-9999,0
10045,200112,273,-9999,0
10046,200201,279,-9999,0
10047,200202,-9999,-9999,0
10048,200203,337,140,40
10049,200204,-9999,-9999,130
10050,200205,-9999,-9999,0
10051,200206,300,115,0
10052,200207,299,107,0
10053,200208,300,-9999,0
10054,200209,-9999,138,0
10055,200210,-9999,165,0
10056,200211,281,178,0
10057,200212,262,-9999,460
10058,200301,-9999,-9999,0
10059,200302,-9999,144,0
10060,200303,-9999,-9999,47
10061,200304,-9999,-9999,56
10062,200305,-9999,111,0
10063,200306,-9999,124,0
10064,200307,313,106,0
10065,200308,-9999,-9999,0
10066,200309,-9999,163,5
10067,200310,274,-9999,0
10068,200311,294,-9999,0
10069,200312,-9999,159,56
10070,200401,-9999,152,51
10071,200402,-9999,160,9
10072,200403,-9999,-9999,176
10073,200404,-9999,-9999,0
10074,200405,-9999,43,0
10075,200406,-9999,92,0
10076,200407,-9999,-9999,0
10077,200408,-9999,-9999,0
10078,200409,278,-9999,0
10079,200410,-9999,-9999,9
10080,200411,-9999,-9999,41
10081,200412,-9999,-9999,305
10082,200501,-9999,128,0
10083,200502,-9999,-9999,210
10084,200503,-9999,-9999,0
10085,200504,-9999,135,0
10086,200505,342,114,0
10087,200506,348,-9999,0
10088,200507,-9999,-9999,0
10089,200508,-9999,-9999,10
10090,200509,-9999,-9999,0
10091,200510,-9999,-9999,0
10092,200511,-9999,-9999,217
10093,200512,281,-9999,105
10094,200601,-9999,-9999,0
10095,200602,313,-9999,0
10096,200603,341,119,120
10097,200604,-9999,-9999,5
10098,200605,-9999,-9999,0
10099,200606,-9999,-9999,0
10100,200607,311,-9999,2
10101,200608,-9999,-9999,0
10102,200609,293,-9999,10
10103,200610,-9999,-9999,0
10104,200611,-9999,159,20
10105,200701,-9999,156,25
10106,200702,-9999,-9999,2
10107,200703,-9999,-9999,0
10108,200704,-9999,-9999,10
10109,200705,-9999,-9999,0
10110,200706,280,-9999,0
10111,200707,-9999,127,0
10112,200708,-9999,-9999,0
10113,200709,321,137,0
10114,200710,-9999,143,0
10115,200711,-9999,-9999,0
10116,200712,-9999,-9999,0
10117,200801,-9999,-9999,6
10118,200802,-9999,144,192
10119,200803,-9999,-9999,295
10120,200804,-9999,152,65
10121,200806,-9999,-9999,0
10122,200807,-9999,-9999,0
10123,200808,-9999,-9999,0
10124,200809,-9999,-9999,0
10125,200810,-9999,-9999,0
10126,200901,-9999,-9999,400
10127,200902,-9999,-9999,10
10128,200903,-9999,159,19
10129,200904,-9999,-9999,10
10130,200905,-9999,-9999,0
10131,200907,-9999,160,0
10132,200908,-9999,-9999,0
10133,200909,-9999,-9999,0
10134,200910,-9999,-9999,0
10135,200911,-9999,-9999,0
10136,200912,-9999,-9999,20
10137,201001,-9999,-9999,0
10138,201002,-9999,-9999,0
10139,201003,-9999,-9999,185
10140,201004,-9999,-9999,0
10141,201005,-9999,-9999,225
10142,201006,-9999,-9999,0
10143,201007,-9999,-9999,0
10144,201008,-9999,-9999,0
10145,201010,-9999,-9999,0
10146,201011,-9999,-9999,0
10147,201012,-9999,-9999,0
10148,201101,-9999,-9999,0
10149,201102,316,-9999,25
10150,201103,-9999,-9999,200
10151,201104,-9999,-9999,0
10152,195504,310,-9999,15
10153,195505,330,-9999,0
10154,195506,300,-9999,0
10155,195507,230,-9999,0
10156,195508,260,-9999,0
10157,195509,240,-9999,0
10158,195510,230,-9999,0
10159,195511,270,-9999,0
10160,195512,240,-9999,0
10161,195601,250,-9999,130
10162,195602,300,-9999,0
10163,195603,300,-9999,0
10164,195604,320,-9999,240
10165,195605,280,-9999,45
10166,195606,230,-9999,0
10167,195607,240,128,0
10168,195608,240,-9999,0
10169,195609,250,-9999,0
10170,195610,270,160,0
10171,195612,270,180,0
10172,195701,240,160,0
10173,195702,270,150,0
10174,195703,310,160,35
10175,195704,290,150,10
10176,195705,330,120,50
10177,195706,260,140,0
10178,195707,260,140,0
10179,195708,260,90,0
10180,195710,250,150,0
10181,195711,290,160,0
10182,195712,270,170,0
10183,195801,110,140,0
10184,195802,260,150,45
10185,195803,300,140,0
10186,195804,320,150,0
10187,195805,280,150,0
10188,195806,280,140,50
10189,195807,280,140,0
10190,195808,290,80,210
10191,195809,210,130,0
10192,195810,250,160,0
10193,195811,250,150,0
10194,195812,260,170,0
10195,195901,260,170,0
10196,195902,280,150,0
10197,195903,270,170,120
10198,195904,300,140,95
10199,195905,300,150,150
10200,195906,270,140,0
10201,195907,270,90,0
10202,195908,270,140,0
10203,195909,270,160,0
10204,195910,240,180,0
10205,195911,240,130,0
10206,195912,220,160,0
10207,196001,250,160,0
10208,196002,270,160,0
10209,196003,300,160,15
10210,196004,270,150,170
10211,196005,320,160,135
10212,196006,300,120,0
10213,196007,240,140,50
10214,196008,280,160,0
10215,196009,250,130,0
10216,196010,270,160,0
10217,196011,270,180,0
10218,196012,250,180,0
10219,196101,260,150,0
10220,196102,280,160,0
10221,196103,290,140,0
10222,196104,320,160,2
10223,196105,330,160,33
10224,196106,260,80,25
10225,196107,270,140,0
10226,196108,270,130,0
10227,196109,220,140,0
10228,196110,260,140,0
10229,196111,240,190,0
10230,196112,240,160,0
10231,196201,270,170,15
10232,196202,290,160,154
10233,196203,320,155,9
10234,196204,250,160,2
10235,196209,220,140,269
10236,196210,270,120,0
10237,196211,260,120,0
10238,196212,280,150,0
10239,196301,270,140,0
10240,196302,280,160,-9999
10241,196303,250,150,-9999
10242,196305,235,130,-9999
10243,196308,260,170,-9999
10244,196309,260,160,-9999
10245,196310,260,150,-9999
10246,196311,185,150,107
10247,196312,145,140,-9999
10248,196402,250,130,-9999
10249,196403,280,140,-9999
10250,196404,290,160,0
10251,196405,290,160,-9999
10252,196406,240,130,0
10253,196407,235,150,-9999
10254,196408,275,150,-9999
10255,196409,245,125,33
10256,196410,240,140,-9999
10257,196411,250,120,-9999
10258,196412,240,110,0
10259,196501,240,160,-9999
10260,196505,270,140,-9999
10261,196506,200,160,-9999
10262,196507,260,160,-9999
10263,196508,250,150,-9999
10264,196509,255,145,-9999
10265,196510,240,120,-9999
10266,196511,260,120,0
10267,196512,250,150,-9999
10268,196601,260,160,0
10269,196602,245,180,-9999
10270,196603,250,175,15
10271,196604,275,160,241
10272,196605,325,145,0
10273,196606,235,150,-9999
10274,196607,250,150,0
10275,196608,250,130,-9999
10276,196609,225,120,-9999
10277,196610,265,110,-9999
10278,196611,260,150,8
10279,196612,244,160,0
10280,196701,254,170,488
10281,196702,273,150,0
10282,196703,272,160,79
10283,196704,273,140,61
10284,196705,284,120,0
10285,196706,294,120,0
10286,196707,294,110,-9999
10287,196708,233,130,0
10288,196709,268,145,0
10289,196710,247,170,0
10290,196711,233,180,0
10291,196712,238,170,424
10292,196801,242,170,0
10293,196802,220,160,0
10294,196803,283,150,127
10295,196804,292,135,0
10296,196805,240,110,0
10297,196806,272,121,0
10298,196807,250,113,-9999
10299,196808,252,132,0
10300,196809,253,136,0
10301,196810,260,150,0
10302,196811,272,168,0
10303,196812,264,164,0
10304,196901,223,159,8
10305,196902,260,161,-9999
10306,196903,270,145,163
10307,196904,310,93,0
10308,196905,312,102,0
10309,196906,310,139,-9999
10310,196907,280,136,-9999
10311,196908,260,94,0
10312,196909,240,150,0
10313,196910,260,173,0
10314,196911,248,150,0
10315,196912,224,170,0
10316,197001,242,160,0
10317,197002,264,163,0
10318,197003,320,150,38
10319,197004,313,140,0
10320,197005,300,163,0
10321,197006,270,132,0
10322,197007,260,100,-9999
10323,197008,277,130,0
10324,197009,242,140,0
10325,197010,277,170,18
10326,197011,272,183,0
10327,197012,270,190,0
10328,197101,280,166,-9999
10329,197102,302,170,536
10330,197106,230,150,64
10331,197107,262,150,150
10332,197108,270,164,0
10333,197109,260,124,-9999
10334,197110,255,111,0
10335,197111,240,152,0
10336,197112,240,180,0
10337,197201,220,170,15
10338,197202,240,160,0
10339,197203,280,170,30
10340,197204,260,157,36
10341,197205,295,138,226
10342,197206,240,142,0
10343,197207,240,148,0
10344,197208,255,113,0
10345,197209,230,150,-9999
10346,197210,270,142,0
10347,197211,250,140,0
10348,197212,245,163,0
10349,197301,245,172,0
10350,197302,275,144,0
10351,197303,295,150,688
10352,197304,300,145,137
10353,197305,260,125,10
10354,197306,255,120,23
10355,197308,250,100,0
10356,197309,250,110,0
10357,197310,230,110,0
10358,197311,240,100,0
10359,197312,-9999,170,0
10360,197401,260,150,0
10361,197402,275,150,56
10362,197403,275,155,0
10363,197404,280,160,132
10364,197405,310,170,455
10365,197406,210,150,58
10366,197407,240,125,145
10367,197408,260,140,56
10368,197409,240,140,0
10369,197410,250,160,20
10370,197411,270,180,18
10371,197412,250,170,0
10372,197501,240,170,0
10373,197502,260,150,0
10374,197503,290,160,0
10375,197504,320,140,18
10376,197505,280,145,89
10377,197506,250,-9999,10
10378,197507,220,130,79
10379,197508,240,140,20D
10380,197509,240,135,-9999
10381,197510,230,175,-9999
10382,197511,250,180,0
10383,197512,250,170,0
10384,197601,240,130,0
10385,197602,270,160,-9999
10386,197603,290,150,-9999
10387,197604,300,140,8
10388,197605,255,150,328
10389,197606,245,130,-9999
10390,197607,260,110,-9999
10391,197608,240,130,5
10392,197609,265,170,0
10393,197610,230,170,0
10394,197611,220,170,0
10395,197612,260,160,0
10396,197701,230,150,0
10397,197702,280,160,0
10398,197703,310,150,0
10399,197704,260,120,295
10400,197705,280,140,8
10401,197706,230,110,0
10402,197707,240,100,0
10403,197708,250,135,0
10404,197709,250,160,0
10405,197710,265,170,0
10406,197711,265,135,0
10407,197712,265,185,0
10408,197801,230,150,0
10409,197802,265,165,0
10410,197803,245,150,0
10411,197804,325,160,13
10412,197805,325,140,36
10413,197806,295,150,0
10414,197807,275,120,30
10415,197808,245,140,-9999
10416,197809,240,160,-9999
10417,197810,250,160,0
10418,197811,270,160,0
10419,197812,245,160,0
10420,197901,250,160,0
10421,197902,275,160,-9999
10422,197903,315,150,-9999
10423,197904,300,145,0
10424,197905,310,135,0
10425,197906,295,135,0
10426,197907,265,110,0
10427,197908,270,150,-9999
10428,197909,245,100,0
10429,197910,300,160,0
10430,197911,280,190,0
10431,197912,290,165,0
10432,198001,260,165,0
10433,198002,275,165,0
10434,198003,300,150,0
10435,198004,260,130,-9999
10436,198005,280,145,0
10437,198006,290,140,13
10438,198007,260,145,-9999
10439,198008,230,150,0
10440,198009,245,150,0
10441,198010,230,185,-9999
10442,198011,260,175,28
10443,198012,250,180,0
10444,198101,-9999,160,-9999
10445,198106,-9999,150,-9999
10446,198110,-9999,150,-9999
10447,198201,-9999,110,163
10448,198203,-9999,100,0
10449,198205,-9999,90,15
10450,198301,-9999,145,0
10451,198501,-9999,130,-9999
10452,198607,-9999,150,0
10453,198608,-9999,170,-9999
10454,198609,-9999,170,0
10455,198610,-9999,170,0
10456,198611,-9999,170,0
10457,198701,-9999,145,0
10458,198703,-9999,160,0
10459,198704,-9999,170,-9999
10460,198705,-9999,140,5
10461,198706,-9999,150,119
10462,198707,-9999,-9999,41
10463,198708,-9999,-9999,0
10464,198802,322,-9999,0
10465,198803,-9999,-9999,0
10466,198804,-9999,-9999,0
10467,198805,-9999,-9999,0
10468,198806,-9999,-9999,0
10469,198807,-9999,-9999,0
10470,198808,-9999,-9999,8
10471,198809,-9999,-9999,0
10472,198903,-9999,-9999,0
10473,198904,-9999,-9999,0
10474,198905,352,-9999,0
10475,198906,-9999,-9999,0
10476,198908,-9999,-9999,0
10477,198910,-9999,-9999,0
10478,198911,-9999,-9999,0
10479,198912,-9999,-9999,0
10480,199001,288,-9999,-9999
10481,199002,300,-9999,0
10482,199003,-9999,137,46
10483,199004,-9999,-9999,-9999
10484,199005,-9999,-9999,-9999
10485,199006,292,-9999,396
10486,199007,-9999,-9999,10
10487,199008,-9999,-9999,0
10488,199009,-9999,-9999,0
10489,199010,-9999,-9999,-9999
10490,199011,267,143,0
10491,199012,-9999,150,-9999
10492,199101,-9999,182,0
10493,199102,310,-9999,-9999
10494,199103,355,-9999,0
10495,199104,362,-9999,18
10496,199105,-9999,-9999,0
10497,199106,290,-9999,-9999
10498,199107,299,133,23
10499,199108,299,127,0
10500,199109,250,-9999,0
10501,199110,265,-9999,0
10502,199111,254,163,0
10503,199112,-9999,153,0
10504,199201,-9999,137,0
10505,199202,280,145,0
10506,199203,334,142,-9999
10507,199204,-9999,147,0
10508,199205,-9999,104,0
10509,199206,299,101,20
10510,199207,298,-9999,3
10511,199208,-9999,122,-9999
10512,199209,270,169,0
10513,199210,-9999,214,0
10514,199211,-9999,203,0
10515,199212,-9999,162,-9999
10516,199301,282,177,0
10517,199302,281,167,-9999
10518,199303,-9999,157,-9999
10519,199304,327,132,0
10520,199305,351,141,-9999
10521,199306,-9999,120,-9999
10522,199307,-9999,136,10
10523,199308,294,120,0
10524,199310,282,143,0
10525,199311,-9999,-9999,-9999
10526,199312,-9999,155,0
10527,199401,-9999,-9999,0
10528,199402,-9999,148,-9999
10529,199403,-9999,146,-9999
10530,199404,281,148,0
10531,199405,-9999,141,0
10532,199406,-9999,118,0
10533,199407,-9999,-9999,292
10534,199408,254,128,0
10535,199409,-9999,132,424
10536,199410,-9999,140,0
10537,199411,-9999,162,0
10538,199412,-9999,168,0
10539,199501,-9999,160,0
10540,199502,290,170,0
10541,199503,-9999,171,7
10542,199504,-9999,-9999,47
10543,199505,-9999,146,0
10544,199506,262,-9999,57
10545,199507,-9999,-9999,63
10546,199508,222,116,0
10547,199509,-9999,140,17
10548,199510,301,-9999,0
10549,199511,272,151,0
10550,199512,-9999,161,0
10551,199601,-9999,-9999,0
10552,199602,-9999,-9999,0
10553,199603,286,137,0
10554,199604,-9999,146,0
10555,199605,-9999,-9999,16
10556,199606,-9999,-9999,22
10557,199607,-9999,-9999,35
10558,199608,-9999,-9999,67
10559,199609,-9999,117,0
10560,199610,-9999,123,0
10561,199611,-9999,144,273
10562,199612,-9999,174,38
10563,199701,-9999,-9999,0
10564,199702,-9999,90,0
10565,199703,268,132,393
10566,199704,-9999,-9999,347
10567,199705,-9999,144,353
10568,199706,283,136,0
10569,199707,-9999,108,432
10570,199708,-9999,-9999,0
10571,199709,-9999,116,0
10572,199710,-9999,112,0
10573,199711,-9999,169,0
10574,199712,-9999,-9999,0
10575,199801,-9999,-9999,0
10576,199802,-9999,-9999,0
10577,199803,-9999,-9999,0
10578,199804,353,-9999,0
10579,199805,357,-9999,0
10580,199806,-9999,-9999,0
10581,199807,-9999,-9999,0
10582,199909,-9999,-9999,0
10583,199910,272,-9999,0
10584,199911,-9999,134,0
10585,199912,-9999,-9999,0
10586,200001,-9999,-9999,0
10587,200002,284,166,0
10588,200003,319,-9999,0
10589,200004,-9999,-9999,0
10590,200005,309,-9999,87
10591,200006,286,-9999,234
10592,200007,313,-9999,214
10593,200008,-9999,-9999,0
10594,200009,267,-9999,0
10595,200010,280,-9999,0
10596,200011,299,-9999,0
10597,200012,253,182,0
10598,200101,261,173,0
10599,200102,-9999,-9999,0
10600,200103,303,-9999,0
10601,200104,-9999,-9999,0
10602,200105,349,140,27
10603,200106,-9999,-9999,16
10604,200107,267,-9999,82
10605,200108,283,-9999,0
10606,200109,-9999,118,0
10607,200110,-9999,142,0
10608,200111,-9999,-9999,0
10609,200112,-9999,139,0
10610,200201,280,134,0
10611,200202,-9999,157,0
10612,200203,337,-9999,0
10613,200204,-9999,140,0
10614,200205,-9999,137,0
10615,200206,308,130,0
10616,200207,299,103,36
10617,200208,303,104,0
10618,200209,-9999,-9999,0
10619,200210,299,138,0
10620,200211,275,-9999,0
10621,200212,264,194,0
10622,200301,-9999,-9999,0
10623,200302,300,136,0
10624,200303,-9999,174,70
10625,200304,358,-9999,0
10626,200305,-9999,-9999,0
10627,200306,-9999,-9999,0
10628,200307,-9999,-9999,0
10629,200308,299,118,0
10630,200309,-9999,-9999,0
10631,200310,-9999,161,0
10632,200311,285,-9999,85
10633,200312,243,-9999,120
10634,200401,-9999,164,0
10635,200402,-9999,166,0
10636,200403,338,158,40
10637,200404,-9999,-9999,20
10638,200405,-9999,132,0
10639,200406,-9999,83,0
10640,200407,272,92,0
10641,200408,-9999,-9999,0
10642,200409,-9999,126,41
10643,200410,-9999,-9999,9
10644,200411,-9999,193,0
10645,200412,-9999,-9999,91
10646,200501,-9999,-9999,1
10647,200502,-9999,-9999,0
10648,200503,340,141,0
10649,200504,-9999,-9999,0
10650,200505,-9999,-9999,0
10651,200506,-9999,118,0
10652,200507,-9999,39,0
10653,200508,280,-9999,31
10654,200509,-9999,-9999,100
10655,200510,-9999,154,259
10656,200511,-9999,-9999,65
10657,200512,261,-9999,458
10658,200601,-9999,-9999,0
10659,200602,-9999,140,0
10660,200603,-9999,-9999,0
10661,200604,-9999,-9999,0
10662,200605,-9999,-9999,0
10663,200606,286,-9999,0
10664,200607,292,-9999,0
10665,200608,302,-9999,350
10666,200609,-9999,-9999,0
10667,200610,283,123,0
10668,200611,-9999,-9999,40
10669,200701,-9999,-9999,0
10670,200702,-9999,-9999,0
10671,200703,-9999,-9999,0
10672,200704,-9999,125,0
10673,200705,-9999,-9999,0
10674,200706,-9999,-9999,0
10675,200707,291,-9999,0
10676,200708,-9999,129,0
10677,200709,305,-9999,54
10678,200710,-9999,-9999,520
10679,200711,-9999,-9999,66
10680,200712,-9999,-9999,79
10681,200801,-9999,-9999,80
10682,200802,-9999,118,0
10683,200803,342,166,0
10684,200804,-9999,167,0
10685,200806,-9999,-9999,0
10686,200807,289,142,0
10687,200808,292,-9999,0
10688,200809,-9999,-9999,0
10689,200810,-9999,-9999,0
10690,200901,-9999,-9999,100
10691,200902,334,-9999,0
10692,200903,-9999,-9999,27
10693,200904,-9999,-9999,34
10694,200905,-9999,155,0
10695,200907,-9999,-9999,0
10696,200908,-9999,147,0
10697,200909,-9999,-9999,0
10698,200910,-9999,-9999,0
10699,200911,-9999,-9999,0
10700,200912,242,-9999,0
10701,201001,-9999,-9999,0
10702,201002,-9999,139,180
10703,201003,-9999,-9999,0
10704,201004,-9999,-9999,0
10705,201005,-9999,193,15
10706,201006,-9999,160,295
10707,201007,-9999,-9999,0
10708,201008,-9999,-9999,0
10709,201010,-9999,-9999,0
10710,201011,-9999,144,0
10711,201012,-9999,-9999,115
10712,201101,-9999,-9999,155
10713,201102,-9999,-9999,23
10714,201103,-9999,-9999,0
10715,201104,-9999,-9999,235
10716,195504,320,-9999,0
10717,195505,300,-9999,0
10718,195506,300,-9999,0
10719,195507,240,120,0
10720,195508,250,-9999,0
10721,195509,240,-9999,0
10722,195510,230,-9999,0
10723,195511,270,-9999,0
10724,195512,230,-9999,30
10725,195601,250,-9999,20
10726,195602,300,-9999,260
10727,195603,290,-9999,0
10728,195604,300,-9999,105
10729,195605,280,-9999,0
10730,195606,210,-9999,0
10731,195607,250,-9999,0
10732,195608,260,-9999,0
10733,195609,250,-9999,0
10734,195610,270,-9999,0
10735,195612,270,160,0
10736,195701,260,180,0
10737,195702,280,170,0
10738,195703,310,140,10
10739,195704,310,150,0
10740,195705,330,140,0
10741,195706,260,90,0
10742,195707,280,150,0
10743,195708,260,100,0
10744,195710,270,110,0
10745,195711,280,140,0
10746,195712,270,140,480
10747,195801,OI,150,65
10748,195802,210,140,0
10749,195803,290,150,0
10750,195804,310,140,0
10751,195805,280,130,0
10752,195806,280,150,0
10753,195807,260,150,0
10754,195808,290,130,0
10755,195809,250,110,0
10756,195810,250,140,0
10757,195811,250,170,0
10758,195812,240,160,10
10759,195901,260,180,185
10760,195902,280,170,0
10761,195903,280,160,0
10762,195904,300,160,0
10763,195905,310,140,0
10764,195906,270,160,0
10765,195907,260,140,0
10766,195908,280,80,0
10767,195909,260,130,0
10768,195910,250,150,0
10769,195911,250,170,0
10770,195912,220,140,15
10771,196001,250,160,0
10772,196002,270,160,215
10773,196003,300,160,0
10774,196004,290,160,0
10775,196005,320,160,0
10776,196006,300,170,0
10777,196007,270,120,0
10778,196008,270,130,0
10779,196009,240,160,0
10780,196010,280,140,0
10781,196011,270,170,250
